Order ID,Product ID,Sales,Quantity,Profit
CA-2016-122903,FUR-CH-10002024,3504.9,5,700.98
CA-2016-122903,OFF-PA-10001790,144.12,3,69.18
CA-2016-122903,OFF-PA-10000994,314.55,3,150.98
CA-2015-107741,OFF-AR-10002399,3.41,1,0.89
CA-2017-106432,OFF-BI-10002799,2.07,2,-3.52
CA-2017-106432,FUR-BO-10004360,328.4,3,-91.76
CA-2016-148908,OFF-BI-10002082,53.25,2,19.97
CA-2016-123015,OFF-BI-10004967,4.99,3,1.68
US-2015-120502,FUR-FU-10004973,37.68,2,15.83
US-2015-120502,TEC-PH-10003645,258.58,2,19.39
US-2015-120502,OFF-AP-10004980,75.84,2,29.58
CA-2017-108749,OFF-PA-10003797,45.36,7,21.77
CA-2017-108749,OFF-BI-10003707,45.78,3,22.89
CA-2017-163335,OFF-ST-10000885,40.29,3,10.07
CA-2017-163335,OFF-BI-10002827,38.71,7,17.81
CA-2015-134719,OFF-ST-10004459,1801.63,6,-337.81
US-2015-154389,TEC-PH-10002789,748.75,8,-162.23
CA-2015-115567,TEC-AC-10001314,199.96,4,16.0
CA-2015-115567,FUR-CH-10000015,1516.2,7,394.21
US-2017-136679,TEC-AC-10004855,167.95,6,-27.29
US-2017-136679,OFF-AR-10003582,45.04,2,4.5
US-2017-141943,OFF-EN-10003448,23.16,2,11.58
CA-2014-101560,FUR-FU-10003773,397.6,5,43.74
CA-2014-101560,OFF-PA-10001363,85.96,7,40.4
CA-2014-101560,OFF-AR-10004757,13.12,4,4.33
CA-2014-101560,OFF-BI-10000309,45.66,3,22.37
CA-2014-159709,OFF-EN-10001434,158.13,3,77.48
CA-2014-159709,TEC-PH-10003988,43.6,5,4.36
CA-2016-103982,OFF-SU-10000151,3930.07,3,-786.01
CA-2016-103982,OFF-FA-10001332,2.3,1,0.78
CA-2016-103982,TEC-PH-10000895,431.98,3,32.4
CA-2016-103982,TEC-AC-10002857,41.72,7,5.74
CA-2015-142454,FUR-FU-10004018,104.23,7,28.14
CA-2015-142454,OFF-ST-10003638,70.26,3,18.97
CA-2015-102015,OFF-AR-10004685,9.26,2,3.06
CA-2015-102015,OFF-ST-10001713,105.98,2,4.24
CA-2015-102015,OFF-FA-10000490,1.24,1,0.58
CA-2015-102015,OFF-LA-10002043,20.7,2,9.94
CA-2015-102015,OFF-PA-10002464,28.9,5,14.16
CA-2015-102015,OFF-EN-10002504,27.18,1,12.77
CA-2015-156755,OFF-ST-10002615,465.18,3,120.95
CA-2015-130876,OFF-ST-10004258,36.63,3,9.89
CA-2016-145898,OFF-ST-10004507,51.45,3,13.89
CA-2016-145898,OFF-LA-10000262,7.83,3,3.6
CA-2016-145898,OFF-AR-10002445,35.4,5,13.45
CA-2016-145898,OFF-PA-10001667,29.9,5,13.45
US-2017-159562,OFF-EN-10000461,17.48,2,8.22
CA-2017-134635,OFF-PA-10002254,79.14,3,36.4
CA-2017-167080,OFF-AR-10001868,8.4,5,4.2
CA-2017-145653,FUR-CH-10004875,498.26,7,134.53
CA-2014-140487,FUR-BO-10000711,212.94,3,57.49
CA-2017-117401,OFF-AP-10000938,706.86,7,197.92
CA-2017-117401,TEC-PH-10003555,114.95,5,2.3
CA-2017-117401,OFF-BI-10001267,43.19,7,20.73
US-2017-109582,OFF-PA-10004071,166.44,3,79.89
CA-2016-119865,OFF-BI-10001553,36.56,5,12.8
CA-2016-119865,OFF-BI-10003007,186.14,6,60.5
CA-2016-119865,FUR-BO-10003272,353.57,2,-44.2
US-2014-147648,OFF-PA-10001033,81.98,2,40.17
CA-2017-124436,OFF-BI-10001553,14.62,2,5.12
CA-2017-124436,FUR-TA-10001095,697.16,5,8.71
CA-2017-124436,FUR-FU-10001185,30.93,1,12.68
CA-2017-124436,OFF-BI-10000343,27.5,7,9.28
CA-2014-115084,FUR-CH-10004626,605.34,6,145.28
CA-2017-131037,FUR-TA-10001768,210.01,1,2.63
CA-2016-111143,OFF-AP-10001947,54.96,3,15.94
CA-2014-166744,FUR-FU-10004952,164.22,3,50.91
CA-2014-166744,FUR-BO-10001337,362.94,3,36.29
CA-2014-166744,TEC-AC-10003628,59.98,2,26.39
CA-2016-116561,OFF-ST-10004186,332.94,3,6.66
CA-2016-116561,OFF-BI-10001658,39.87,2,12.96
CA-2016-110730,OFF-SU-10004737,13.68,2,3.69
CA-2017-146367,OFF-BI-10002827,3.32,3,-5.64
CA-2016-149454,OFF-BI-10003694,10.44,1,4.8
CA-2016-156265,FUR-TA-10001691,136.46,2,15.35
CA-2016-156265,TEC-PH-10001918,333.58,3,33.36
CA-2016-156265,OFF-BI-10000285,12.54,2,4.7
US-2015-168914,OFF-AP-10000358,20.77,8,-52.96
US-2017-110989,TEC-AC-10002345,43.5,3,10.88
CA-2015-106215,OFF-FA-10001229,12.58,4,4.09
US-2016-169369,TEC-AC-10001314,249.95,5,20.0
US-2016-169369,OFF-PA-10004438,49.12,4,23.09
CA-2015-132318,OFF-AP-10000026,182.91,3,53.04
US-2014-131982,OFF-BI-10004224,107.65,2,33.64
CA-2015-125185,FUR-CH-10002647,99.37,2,-7.1
CA-2015-125185,FUR-FU-10003247,33.57,2,-5.45
CA-2016-130078,OFF-PA-10003270,10.56,2,4.75
US-2017-114034,OFF-PA-10004735,38.88,6,18.66
US-2017-115595,OFF-PA-10001745,35.2,5,16.54
CA-2017-158722,OFF-PA-10000176,45.53,3,15.93
CA-2014-105165,TEC-PH-10000675,196.78,3,14.76
CA-2014-105165,OFF-BI-10000050,2.92,2,-4.82
CA-2014-105165,FUR-TA-10004154,200.8,1,-22.95
CA-2014-105165,TEC-AC-10002718,46.69,4,-2.92
CA-2014-105165,OFF-AR-10003179,21.86,3,3.55
CA-2017-147452,OFF-PA-10001838,11.76,2,5.76
CA-2017-147452,OFF-PA-10004039,167.94,3,82.29
CA-2017-147452,OFF-AP-10001626,3.89,1,1.01
US-2017-114657,TEC-MA-10003173,52.44,4,24.12
CA-2017-144484,FUR-FU-10000260,32.36,4,11.65
CA-2017-144484,OFF-AP-10004487,406.6,5,113.85
CA-2017-125913,FUR-FU-10001487,27.92,4,8.1
CA-2017-125913,FUR-TA-10001520,399.67,7,-14.99
US-2016-158309,OFF-BI-10000145,3.74,4,-2.62
CA-2015-162887,FUR-CH-10000595,715.2,3,178.8
CA-2017-147333,TEC-AC-10004469,159.8,4,70.31
CA-2017-147333,TEC-AC-10003038,44.75,5,8.5
CA-2014-113859,FUR-CH-10004698,340.12,6,-9.72
CA-2014-159681,OFF-PA-10003641,105.52,4,48.54
US-2017-104094,TEC-AC-10002134,13.48,1,1.89
CA-2017-152709,OFF-ST-10001837,85.52,2,22.24
CA-2015-105158,FUR-FU-10001706,6.16,2,2.96
CA-2015-105158,OFF-PA-10001970,36.84,3,17.31
CA-2014-133424,OFF-ST-10002957,15.84,3,0.0
CA-2014-133424,OFF-LA-10002312,44.4,3,22.2
CA-2017-105991,OFF-EN-10002600,21.24,9,7.43
CA-2017-105991,OFF-BI-10003274,9.55,8,-7.32
CA-2017-105991,FUR-BO-10004467,89.99,3,-152.98
US-2017-136784,OFF-PA-10000675,163.96,4,80.34
CA-2014-146283,OFF-PA-10002259,17.9,2,6.27
CA-2014-146283,FUR-CH-10004287,966.7,5,-13.81
CA-2014-146283,OFF-PA-10000482,182.11,6,61.46
CA-2017-151218,OFF-ST-10004835,4.46,1,0.33
CA-2015-111073,FUR-TA-10004086,51.59,1,-15.48
CA-2017-144883,OFF-LA-10000305,50.4,8,23.18
CA-2017-142174,OFF-PA-10000806,89.57,2,32.47
CA-2017-108791,FUR-FU-10004018,14.89,1,4.02
CA-2017-108791,TEC-PH-10002660,543.92,8,135.98
CA-2016-106656,OFF-EN-10001509,4.08,2,1.92
CA-2016-106656,OFF-LA-10003148,18.9,3,8.69
CA-2016-113831,FUR-TA-10002645,2275.5,10,386.83
CA-2016-113831,TEC-AC-10003033,1979.7,6,653.3
CA-2016-113831,OFF-LA-10001297,62.1,6,29.81
US-2014-139500,FUR-CH-10002017,37.3,2,-1.07
US-2014-166310,FUR-FU-10001546,8.54,2,-7.48
US-2016-168410,FUR-FU-10000629,68.95,5,28.96
US-2016-168410,OFF-ST-10000036,296.37,3,80.02
US-2016-168410,TEC-PH-10002583,39.98,2,2.0
CA-2017-131254,FUR-CH-10003774,191.06,3,-46.4
CA-2017-131254,OFF-AR-10003876,13.04,5,3.91
CA-2017-131254,OFF-BI-10003527,1525.19,6,-2287.78
CA-2016-123414,OFF-LA-10004559,9.22,4,3.34
CA-2016-123414,OFF-SU-10002573,28.05,2,3.51
CA-2017-137876,FUR-FU-10000222,64.96,2,21.44
CA-2017-137876,OFF-EN-10001219,30.56,4,14.97
CA-2016-154060,FUR-CH-10002304,187.06,9,11.69
US-2017-162558,FUR-FU-10002364,11.81,2,1.33
US-2017-162558,FUR-FU-10004864,9.66,1,1.57
US-2017-162558,OFF-PA-10003172,20.74,4,7.26
US-2017-162558,OFF-BI-10000977,27.36,3,-21.89
US-2017-162558,FUR-TA-10000198,2314.12,7,-1002.78
US-2017-162558,OFF-BI-10003984,34.24,4,-26.25
US-2017-162558,FUR-FU-10003691,19.76,2,5.93
CA-2017-134439,OFF-PA-10004082,15.96,2,7.98
CA-2015-119508,OFF-AR-10003723,16.9,5,6.25
CA-2015-119508,FUR-FU-10004270,25.08,6,9.03
CA-2015-152681,OFF-AR-10003183,6.68,2,2.0
CA-2014-130813,OFF-PA-10002005,19.44,3,9.33
CA-2015-120320,TEC-PH-10000149,31.92,2,2.39
CA-2016-111941,OFF-BI-10001524,33.57,2,11.75
CA-2016-123120,FUR-FU-10004748,63.94,1,24.94
CA-2016-123120,OFF-BI-10001460,60.6,5,20.45
CA-2016-123120,OFF-SU-10002503,22.72,4,6.59
CA-2014-103331,FUR-FU-10001731,10.68,4,4.06
CA-2014-103331,OFF-PA-10002160,17.34,3,8.5
CA-2014-103331,OFF-PA-10002659,3.38,1,1.55
CA-2015-169278,OFF-BI-10001636,26.98,4,8.77
CA-2017-111577,OFF-PA-10000062,307.78,7,111.57
CA-2015-146486,OFF-ST-10002554,244.55,5,4.89
CA-2015-146486,OFF-EN-10001509,12.24,6,5.75
CA-2015-146486,TEC-AC-10002018,13.98,2,6.01
CA-2015-146486,TEC-AC-10002637,899.95,5,54.0
US-2014-168501,OFF-EN-10001509,1.63,1,0.55
US-2014-168501,TEC-PH-10004922,267.96,5,16.75
CA-2015-112053,TEC-AC-10002550,31.95,1,2.24
CA-2017-108539,OFF-ST-10003208,725.84,4,210.49
CA-2017-108539,OFF-BI-10003981,10.9,3,3.95
CA-2017-108539,OFF-BI-10001031,8.54,2,2.88
CA-2015-149811,OFF-BI-10003676,32.34,3,15.52
CA-2015-149811,OFF-PA-10004082,39.9,5,19.95
US-2017-103814,OFF-PA-10001019,143.86,9,48.55
CA-2016-123932,OFF-PA-10004665,41.92,4,15.2
CA-2016-123932,TEC-PH-10002447,329.58,2,37.08
US-2016-101616,OFF-BI-10000014,87.28,8,41.02
CA-2014-113768,FUR-CH-10002439,279.46,6,20.96
CA-2014-113768,OFF-PA-10003063,8.0,2,3.84
CA-2016-138037,OFF-BI-10002982,27.24,5,9.53
CA-2014-150490,TEC-AC-10004510,16.36,1,1.64
CA-2014-150490,OFF-ST-10000321,15.78,2,0.63
CA-2014-150490,OFF-AR-10004602,45.98,2,12.87
US-2017-126060,FUR-BO-10003433,198.27,8,-32.22
CA-2017-100951,OFF-ST-10001496,720.76,5,54.06
CA-2016-122017,FUR-FU-10000672,70.56,6,23.99
CA-2016-122017,OFF-AP-10001293,81.96,2,22.95
CA-2014-123477,OFF-AP-10000692,64.86,4,6.49
CA-2016-107790,TEC-PH-10004539,151.19,1,13.23
CA-2017-158071,TEC-PH-10002923,88.78,3,7.77
CA-2017-158071,OFF-LA-10004689,11.56,4,5.43
CA-2017-158071,OFF-ST-10001228,15.58,1,3.89
CA-2017-147403,OFF-PA-10003302,85.06,3,28.71
US-2017-136721,FUR-FU-10004665,273.96,2,71.23
US-2017-136721,FUR-FU-10004188,306.9,3,79.79
CA-2015-118738,OFF-PA-10003177,15.55,3,5.44
CA-2015-118738,FUR-TA-10002607,347.36,7,-69.47
CA-2015-118738,OFF-PA-10001166,10.37,2,3.63
CA-2017-134152,TEC-AC-10004510,98.16,6,9.82
CA-2017-134152,OFF-AR-10004062,31.44,3,7.86
CA-2014-125542,OFF-EN-10000056,348.49,7,117.61
CA-2014-125542,OFF-ST-10001469,172.74,4,-30.23
CA-2016-136021,OFF-PA-10000551,15.54,3,7.61
CA-2016-136021,TEC-MA-10000423,105.55,6,35.62
CA-2016-149195,OFF-PA-10001870,25.92,5,9.07
CA-2016-149195,OFF-FA-10001843,15.81,8,5.34
CA-2016-149195,OFF-PA-10002036,10.37,2,3.76
CA-2017-161410,TEC-PH-10001760,358.2,3,41.79
CA-2017-161410,TEC-PH-10000673,545.92,14,72.79
CA-2017-152786,OFF-BI-10000829,40.41,9,18.59
CA-2017-164707,TEC-PH-10001924,167.98,3,10.5
CA-2017-164707,TEC-AC-10004864,109.53,3,47.1
CA-2017-164707,OFF-LA-10004345,9.82,2,4.81
CA-2017-163874,OFF-BI-10000088,26.35,3,9.55
US-2014-123183,OFF-LA-10002787,22.5,6,10.8
US-2014-123183,OFF-LA-10001569,9.96,2,4.58
US-2014-123183,OFF-BI-10002429,213.08,7,102.28
US-2014-123183,FUR-BO-10000362,1025.88,6,235.95
CA-2014-104829,OFF-PA-10003016,21.98,7,9.89
US-2016-147340,FUR-FU-10002501,63.2,5,23.38
CA-2016-145492,OFF-AP-10003622,39.0,12,11.31
CA-2016-163202,OFF-BI-10002764,2.91,3,-2.03
CA-2016-117681,FUR-BO-10001798,556.66,5,6.55
CA-2017-132262,TEC-AC-10000158,71.98,2,15.12
CA-2017-132262,TEC-AC-10000303,79.98,2,26.39
CA-2017-123043,OFF-BI-10003910,24.67,4,7.71
CA-2017-123043,OFF-BI-10000138,3.74,1,1.31
US-2016-143280,TEC-PH-10002398,445.96,5,55.74
US-2016-143280,TEC-AC-10003399,36.24,1,15.22
US-2016-143280,OFF-FA-10000992,10.65,3,5.01
CA-2017-108854,OFF-PA-10003022,87.92,4,40.44
CA-2017-108854,OFF-BI-10002854,22.42,1,8.41
CA-2017-108854,OFF-BI-10001670,90.48,3,33.93
CA-2017-108854,OFF-ST-10001837,42.76,1,11.12
CA-2017-166856,OFF-BI-10002012,10.08,7,3.53
CA-2017-166856,TEC-AC-10004992,101.34,3,8.11
CA-2016-153157,TEC-PH-10003171,224.75,5,62.93
US-2017-125647,OFF-AP-10000390,73.18,6,-197.58
US-2017-125647,OFF-PA-10004888,20.74,4,7.26
US-2017-125647,TEC-PH-10004188,39.98,2,-9.0
CA-2014-132542,OFF-BI-10004099,15.36,2,7.68
CA-2015-110877,OFF-PA-10004621,36.29,7,12.7
CA-2015-110877,TEC-PH-10002103,150.38,2,15.04
US-2016-151827,TEC-PH-10002789,280.78,3,-60.84
US-2016-151827,TEC-AC-10003289,31.98,2,1.2
US-2016-163258,OFF-BI-10000138,11.23,3,3.93
CA-2017-103009,OFF-PA-10001215,26.4,5,11.88
US-2017-120649,OFF-AR-10001545,3.52,2,1.02
CA-2016-153598,TEC-AC-10003870,1649.95,5,659.98
CA-2016-153598,FUR-FU-10001085,111.9,6,51.47
US-2016-108497,FUR-BO-10004218,599.16,5,35.25
CA-2016-113096,OFF-ST-10003455,46.53,3,12.1
CA-2014-136861,FUR-FU-10001967,31.98,2,2.0
CA-2017-117422,OFF-AP-10000938,161.57,2,16.16
CA-2017-117422,OFF-PA-10002195,4.06,1,1.37
CA-2017-117422,OFF-BI-10002799,6.22,4,-4.97
CA-2017-129707,OFF-AR-10000246,8.9,4,0.67
CA-2015-160171,OFF-AP-10000275,1640.7,5,459.4
CA-2015-160171,TEC-AC-10000892,270.0,3,97.2
CA-2014-103317,FUR-FU-10001591,19.52,2,5.37
CA-2014-103317,OFF-BI-10001787,9.81,5,-6.87
CA-2014-103317,FUR-FU-10003192,213.22,3,15.99
CA-2016-167115,OFF-BI-10004600,588.78,2,183.99
US-2017-153633,OFF-AR-10002335,2.06,1,0.15
CA-2017-155929,OFF-PA-10000859,6.37,2,2.39
CA-2015-148712,TEC-AC-10003198,99.6,1,36.85
CA-2015-148712,OFF-BI-10001900,62.3,13,21.02
CA-2015-148712,OFF-AR-10000614,10.71,3,2.78
CA-2016-128307,OFF-EN-10003040,20.94,1,7.07
US-2016-127425,TEC-PH-10003442,33.0,6,8.25
US-2016-127425,TEC-AC-10002800,249.95,5,87.48
US-2014-119081,OFF-SU-10000157,357.93,3,7.16
US-2014-119081,TEC-AC-10001542,57.4,5,10.91
US-2014-119081,OFF-BI-10004519,331.96,2,149.38
US-2014-119081,FUR-FU-10003464,40.56,2,12.98
CA-2016-140613,OFF-SU-10004261,86.2,5,25.0
US-2017-108700,OFF-PA-10004733,38.02,6,13.78
CA-2017-160962,OFF-ST-10001325,8.38,1,0.73
CA-2017-160962,OFF-AR-10003056,6.85,2,0.77
CA-2017-130631,OFF-FA-10000089,19.6,5,9.6
CA-2017-130631,FUR-FU-10004093,68.46,2,20.54
CA-2017-116680,OFF-BI-10004022,13.34,6,4.34
CA-2017-116680,FUR-TA-10001771,1478.27,8,92.39
US-2014-107405,OFF-ST-10002301,16.27,1,-3.86
CA-2017-101574,FUR-FU-10001706,9.24,3,4.44
CA-2014-146591,OFF-BI-10003676,32.34,10,-23.72
CA-2014-146591,OFF-PA-10000659,56.06,4,19.62
CA-2014-146591,OFF-EN-10002504,108.72,5,36.69
CA-2014-146591,FUR-BO-10001972,181.47,5,-320.6
CA-2014-107706,OFF-PA-10000466,16.18,3,6.07
CA-2016-122448,FUR-CH-10002774,122.35,3,13.76
CA-2014-132451,FUR-CH-10000454,585.55,3,73.19
CA-2014-132451,OFF-PA-10004888,19.44,3,9.33
CA-2016-158547,OFF-AP-10003842,123.92,5,9.29
CA-2017-116946,FUR-FU-10000320,13.36,5,4.01
CA-2017-116946,OFF-ST-10002554,78.26,2,-17.61
CA-2017-116946,FUR-BO-10000468,102.02,7,-183.63
CA-2017-121741,OFF-ST-10004459,750.68,2,37.53
CA-2017-169691,OFF-LA-10002312,44.4,3,22.2
CA-2017-169691,OFF-ST-10001291,84.55,5,22.83
CA-2017-169691,OFF-PA-10003022,17.94,3,8.79
CA-2016-121356,OFF-BI-10002133,128.4,3,62.92
CA-2014-101770,OFF-BI-10001097,1.87,1,-1.31
CA-2017-105487,TEC-PH-10001336,103.19,1,11.61
CA-2017-105487,TEC-AC-10002305,36.0,2,6.48
CA-2017-105487,TEC-AC-10003610,239.96,4,115.18
CA-2017-105487,OFF-ST-10002301,40.68,2,0.41
CA-2017-148999,FUR-CH-10002044,419.14,4,-68.11
CA-2014-107573,OFF-EN-10001099,23.47,3,7.63
CA-2015-156608,OFF-BI-10004140,3.59,4,-6.29
CA-2017-134495,TEC-PH-10004897,23.98,3,-5.69
CA-2017-134495,OFF-LA-10000262,6.26,3,2.04
CA-2017-134495,OFF-AP-10002222,20.81,3,1.82
CA-2017-134495,FUR-CH-10003774,218.35,3,-19.11
CA-2017-164098,OFF-ST-10000615,18.16,2,1.82
CA-2014-105249,OFF-SU-10001225,7.36,2,0.15
CA-2014-105249,OFF-LA-10002043,41.4,4,19.87
CA-2014-105249,FUR-BO-10000330,411.33,4,-4.84
CA-2015-113523,OFF-BI-10001249,7.66,4,-6.12
CA-2017-117821,TEC-AC-10004469,63.92,2,19.18
CA-2017-164378,OFF-AR-10001177,6.56,2,1.9
CA-2017-164378,OFF-LA-10000634,7.83,3,3.6
CA-2017-164378,TEC-AC-10004708,41.9,2,8.8
CA-2017-164378,FUR-CH-10002084,664.15,6,88.55
CA-2017-164378,OFF-PA-10004519,8.96,2,4.39
CA-2017-127782,FUR-FU-10001847,3.31,1,0.66
CA-2017-127782,OFF-AP-10001962,20.14,3,1.26
CA-2017-127782,OFF-EN-10003845,8.86,3,2.88
CA-2017-127782,TEC-PH-10001817,859.2,4,-186.16
US-2016-162026,OFF-PA-10000167,61.96,2,27.88
CA-2016-150000,OFF-EN-10002973,17.92,4,8.6
CA-2015-168529,FUR-FU-10001588,145.9,5,62.74
US-2017-152569,OFF-PA-10001736,56.7,2,19.14
US-2017-152569,TEC-PH-10002185,11.12,2,3.47
US-2014-137680,OFF-PA-10000174,32.9,4,11.1
US-2014-137680,OFF-PA-10000069,22.78,3,7.69
CA-2015-103177,TEC-PH-10001795,239.97,3,2.4
CA-2015-103177,OFF-AP-10004540,160.32,2,44.89
CA-2015-103177,TEC-PH-10001527,128.85,3,3.87
US-2016-138408,TEC-AC-10003870,1319.96,4,527.98
CA-2017-117667,FUR-CH-10004540,239.96,10,-10.28
CA-2017-117667,FUR-FU-10004093,54.77,2,6.85
CA-2017-117667,OFF-AR-10000716,13.39,3,3.18
CA-2017-117667,OFF-PA-10002709,23.92,5,8.67
CA-2017-117667,TEC-AC-10000580,255.97,4,-28.8
CA-2016-110982,OFF-BI-10000829,21.55,6,7.0
CA-2016-110982,OFF-AP-10004859,58.24,4,15.72
CA-2016-147123,OFF-PA-10000575,80.28,12,36.93
CA-2017-154501,OFF-AR-10002804,9.78,2,4.01
CA-2017-166933,OFF-FA-10002676,1.81,1,0.65
CA-2015-142055,OFF-PA-10003465,37.94,2,18.21
CA-2015-137106,TEC-PH-10000011,79.96,5,27.99
CA-2017-136609,OFF-PA-10004381,115.3,3,40.35
CA-2017-160885,TEC-PH-10001795,2479.96,4,743.99
US-2016-167472,TEC-AC-10001109,179.94,6,75.57
US-2016-167472,TEC-AC-10003038,26.85,3,5.1
US-2016-167472,TEC-AC-10003174,323.37,3,129.35
US-2016-167472,OFF-PA-10000157,59.94,3,28.17
US-2016-167472,OFF-BI-10001721,64.14,3,30.79
US-2016-167472,OFF-BI-10000591,11.67,3,5.6
US-2016-167472,OFF-PA-10001534,12.96,2,6.22
CA-2015-120551,OFF-BI-10002071,17.43,3,8.02
US-2017-150595,FUR-CH-10000513,181.99,2,-54.6
US-2017-150595,OFF-BI-10003274,1.59,2,-2.63
US-2017-150595,OFF-SU-10000381,22.34,3,2.51
CA-2016-134936,FUR-TA-10001086,455.97,6,-218.87
CA-2016-134936,OFF-BI-10000174,10.44,6,-7.66
CA-2016-134936,OFF-BI-10002103,5.21,2,-4.17
CA-2017-102967,OFF-ST-10001590,67.4,5,17.52
CA-2017-151008,FUR-FU-10002396,25.16,2,10.57
CA-2017-151008,TEC-PH-10002807,126.56,4,47.46
CA-2014-159800,OFF-AP-10004859,43.68,3,11.79
CA-2014-159800,TEC-AC-10003447,139.93,7,34.98
US-2014-159618,OFF-AR-10003183,2.67,1,0.33
US-2014-159618,OFF-SU-10000432,16.66,6,-3.12
US-2014-159618,TEC-AC-10003832,79.51,3,20.87
US-2014-159618,OFF-PA-10004100,36.29,7,12.7
US-2014-159618,FUR-BO-10004467,67.99,1,-13.0
CA-2017-116113,FUR-FU-10002963,10.16,2,3.45
CA-2015-125066,FUR-FU-10003829,6.16,2,1.97
CA-2015-125066,OFF-AR-10003582,56.3,2,15.76
US-2015-114741,OFF-PA-10000048,6.48,1,3.11
US-2015-114741,OFF-ST-10000078,1325.85,5,238.65
US-2015-114741,OFF-LA-10004853,14.94,3,6.87
CA-2017-133263,OFF-BI-10001153,34.54,1,17.27
CA-2017-133263,TEC-CO-10001449,2999.95,5,1439.98
CA-2017-133263,OFF-BI-10000474,64.12,4,30.78
CA-2017-157966,OFF-AR-10000799,19.46,4,2.19
CA-2017-157966,TEC-MA-10002109,209.99,2,9.0
CA-2017-157966,OFF-AR-10003338,29.76,5,1.86
CA-2017-157966,FUR-CH-10003606,89.77,1,-2.56
CA-2017-157966,TEC-CO-10001449,959.98,2,335.99
CA-2017-157966,OFF-PA-10001934,15.55,3,5.64
CA-2017-157966,TEC-PH-10001527,34.36,1,-7.3
CA-2014-151162,OFF-PA-10001033,98.38,3,35.66
CA-2014-151162,OFF-BI-10003719,29.94,4,-23.95
CA-2014-151162,OFF-PA-10003036,17.47,3,5.68
CA-2014-151162,TEC-PH-10001870,36.74,1,-9.18
CA-2014-151162,TEC-PH-10001809,179.94,2,-44.98
CA-2016-136686,FUR-FU-10004864,383.64,6,122.76
CA-2016-136686,OFF-AP-10002350,56.52,3,15.83
CA-2017-137498,OFF-AR-10003829,6.56,2,1.9
CA-2017-137498,FUR-CH-10003833,243.92,5,-15.25
CA-2017-137498,OFF-PA-10000143,47.52,9,22.81
CA-2017-163818,FUR-FU-10000076,19.98,1,8.59
CA-2016-161158,OFF-AR-10000462,8.0,5,3.44
CA-2014-116673,FUR-FU-10003829,6.16,2,1.97
CA-2017-105333,OFF-ST-10002182,83.56,4,1.67
CA-2017-105333,TEC-PH-10001468,546.06,3,163.82
CA-2017-105333,OFF-ST-10001809,269.49,3,5.39
CA-2015-149993,OFF-FA-10001561,10.9,5,3.6
CA-2014-168158,OFF-BI-10001759,6.1,2,2.21
CA-2016-115224,OFF-ST-10000615,34.05,3,9.53
CA-2016-115224,OFF-ST-10003816,352.38,2,81.05
CA-2014-164742,FUR-CH-10002880,245.98,2,27.06
CA-2014-164742,OFF-BI-10004738,18.94,1,9.47
US-2017-108014,OFF-BI-10003984,59.91,7,-45.93
CA-2017-160325,TEC-PH-10000984,391.98,2,109.75
CA-2017-160325,TEC-PH-10001944,437.85,3,131.35
CA-2015-159779,OFF-BI-10002735,68.62,2,32.25
CA-2017-151176,OFF-SU-10001165,25.02,3,6.51
CA-2017-151176,OFF-AR-10000614,10.71,3,2.78
CA-2014-108903,OFF-AR-10004010,55.98,2,4.2
CA-2014-108903,OFF-EN-10004030,14.48,5,4.89
CA-2014-108903,TEC-AC-10003023,142.49,3,-3.56
CA-2016-117919,OFF-ST-10003572,14.16,1,1.06
CA-2016-117919,OFF-PA-10004353,79.92,5,27.97
CA-2015-142475,OFF-BI-10003718,590.35,6,206.62
CA-2016-134516,FUR-FU-10001546,17.09,2,1.07
CA-2016-134516,FUR-CH-10002880,98.39,1,-11.07
CA-2017-105193,OFF-AR-10001547,11.05,5,2.98
CA-2015-168634,OFF-AP-10001626,7.78,2,2.02
CA-2017-117198,TEC-AC-10003033,659.9,2,217.77
CA-2015-145828,TEC-AC-10002323,53.04,3,-4.64
CA-2017-121027,TEC-AC-10002049,843.9,2,371.32
CA-2017-121027,TEC-AC-10002253,1496.16,9,224.42
CA-2016-147431,OFF-ST-10003994,117.96,2,5.9
CA-2016-158001,OFF-AR-10002399,21.3,5,8.73
CA-2016-158001,OFF-AP-10002118,1040.8,5,281.02
CA-2016-158001,OFF-AR-10001954,29.34,6,7.92
CA-2017-125745,FUR-FU-10001591,19.52,2,5.37
CA-2015-101154,OFF-ST-10004186,443.92,4,8.88
US-2016-124163,TEC-AC-10001908,499.95,5,174.98
US-2016-124163,OFF-AR-10000817,3.04,1,1.03
US-2016-124163,FUR-CH-10004218,201.96,2,50.49
US-2016-124163,FUR-FU-10000755,68.64,11,17.16
CA-2016-121748,TEC-AC-10003063,100.0,4,21.0
CA-2016-121748,TEC-AC-10002637,359.98,2,21.6
CA-2014-126683,FUR-FU-10001706,6.16,2,2.96
CA-2014-126683,FUR-TA-10002958,2348.82,9,399.3
CA-2017-148810,OFF-LA-10004689,13.87,6,4.68
CA-2017-148810,FUR-CH-10001545,273.55,3,-13.68
US-2016-146066,FUR-TA-10002530,815.29,9,-339.71
CA-2014-127614,TEC-AC-10001432,234.45,3,103.16
CA-2014-127614,FUR-TA-10003715,1256.22,6,75.37
CA-2014-127614,OFF-BI-10003291,17.46,2,8.21
CA-2016-101742,OFF-BI-10004187,10.53,7,3.68
CA-2015-134943,OFF-BI-10000666,152.8,5,76.4
