Address ID,Customer ID,Country,City,State,Postal Code,Region
Co-12640_98105,Co-12640,United States,Seattle,Washington,98105,West
BC-11125_10011,BC-11125,United States,New York City,New York,10011,East
EB-13840_23223,EB-13840,United States,Richmond,Virginia,23223,South
DB-13360_10009,DB-13360,United States,New York City,New York,10009,East
KB-16585_98103,KB-16585,United States,Seattle,Washington,98103,West
AH-10120_94110,AH-10120,United States,San Francisco,California,94110,West
GH-14410_8861,GH-14410,United States,Perth Amboy,New Jersey,8861,East
KT-16480_94110,KT-16480,United States,San Francisco,California,94110,West
KH-16330_61032,KH-16330,United States,Freeport,Illinois,61032,Central
SV-20785_19140,SV-20785,United States,Philadelphia,Pennsylvania,19140,East
PO-18850_32216,PO-18850,United States,Jacksonville,Florida,32216,South
AC-10450_33024,AC-10450,United States,Pembroke Pines,Florida,33024,South
KB-16585_98115,KB-16585,United States,Seattle,Washington,98115,West
DB-13555_76106,DB-13555,United States,Fort Worth,Texas,76106,Central
AG-10270_19120,AG-10270,United States,Philadelphia,Pennsylvania,19120,East
JF-15295_84321,JF-15295,United States,Logan,Utah,84321,West
RE-19450_13021,RE-19450,United States,Auburn,New York,13021,East
MV-18190_27604,MV-18190,United States,Raleigh,North Carolina,27604,South
GB-14530_19120,GB-14530,United States,Philadelphia,Pennsylvania,19120,East
HL-15040_47374,HL-15040,United States,Richmond,Indiana,47374,Central
BP-11155_17602,BP-11155,United States,Lancaster,Pennsylvania,17602,East
CT-11995_85705,CT-11995,United States,Tucson,Arizona,85705,West
JL-15835_48205,JL-15835,United States,Detroit,Michigan,48205,Central
JK-16120_78745,JK-16120,United States,Austin,Texas,78745,Central
DH-13075_77095,DH-13075,United States,Houston,Texas,77095,Central
AG-10900_6708,AG-10900,United States,Waterbury,Connecticut,6708,East
WB-21850_90049,WB-21850,United States,Los Angeles,California,90049,West
JO-15280_19120,JO-15280,United States,Philadelphia,Pennsylvania,19120,East
EJ-13720_77340,EJ-13720,United States,Huntsville,Texas,77340,Central
AB-10105_97206,AB-10105,United States,Portland,Oregon,97206,West
LT-16765_80027,LT-16765,United States,Louisville,Colorado,80027,West
CM-12655_98115,CM-12655,United States,Seattle,Washington,98115,West
EM-13960_21215,EM-13960,United States,Baltimore,Maryland,21215,East
DJ-13420_94109,DJ-13420,United States,San Francisco,California,94109,West
DE-13255_90004,DE-13255,United States,Los Angeles,California,90004,West
NR-18550_60505,NR-18550,United States,Aurora,Illinois,60505,Central
CK-12325_98103,CK-12325,United States,Seattle,Washington,98103,West
JF-15490_30605,JF-15490,United States,Athens,Georgia,30605,South
LB-16795_32712,LB-16795,United States,Apopka,Florida,32712,South
MP-18175_10009,MP-18175,United States,New York City,New York,10009,East
LH-16900_94110,LH-16900,United States,San Francisco,California,94110,West
SV-20935_75217,SV-20935,United States,Dallas,Texas,75217,Central
RB-19435_92105,RB-19435,United States,San Diego,California,92105,West
Dl-13600_10035,Dl-13600,United States,New York City,New York,10035,East
PS-19045_4240,PS-19045,United States,Lewiston,Maine,4240,East
GT-14755_90805,GT-14755,United States,Long Beach,California,90805,West
CS-12355_98115,CS-12355,United States,Seattle,Washington,98115,West
JD-16060_55901,JD-16060,United States,Rochester,Minnesota,55901,Central
TS-21160_94110,TS-21160,United States,San Francisco,California,94110,West
BV-11245_98103,BV-11245,United States,Seattle,Washington,98103,West
DL-13495_99207,DL-13495,United States,Spokane,Washington,99207,West
EB-13870_37064,EB-13870,United States,Franklin,Tennessee,37064,South
ES-14020_38301,ES-14020,United States,Jackson,Tennessee,38301,South
JB-15925_78745,JB-15925,United States,Austin,Texas,78745,Central
SC-20380_33024,SC-20380,United States,Pembroke Pines,Florida,33024,South
EB-13870_19143,EB-13870,United States,Philadelphia,Pennsylvania,19143,East
TC-21475_61832,TC-21475,United States,Danville,Illinois,61832,Central
NR-18550_91911,NR-18550,United States,Chula Vista,California,91911,West
DB-13270_10009,DB-13270,United States,New York City,New York,10009,East
NS-18640_78207,NS-18640,United States,San Antonio,Texas,78207,Central
CS-11860_28540,CS-11860,United States,Jacksonville,North Carolina,28540,South
CC-12430_94109,CC-12430,United States,San Francisco,California,94109,West
AC-10450_85323,AC-10450,United States,Avondale,Arizona,85323,West
CM-12385_60610,CM-12385,United States,Chicago,Illinois,60610,Central
EK-13795_92025,EK-13795,United States,Escondido,California,92025,West
CK-12760_11561,CK-12760,United States,Long Beach,New York,11561,East
PK-19075_19711,PK-19075,United States,Newark,Delaware,19711,East
MH-18025_14215,MH-18025,United States,Buffalo,New York,14215,East
GB-14575_67212,GB-14575,United States,Wichita,Kansas,67212,Central
IM-15070_80906,IM-15070,United States,Colorado Springs,Colorado,80906,West
MM-18055_10011,MM-18055,United States,New York City,New York,10011,East
MF-18250_90036,MF-18250,United States,Los Angeles,California,90036,West
CK-12595_30062,CK-12595,United States,Marietta,Georgia,30062,South
MK-17905_32216,MK-17905,United States,Jacksonville,Florida,32216,South
MH-17455_19140,MH-17455,United States,Philadelphia,Pennsylvania,19140,East
NG-18430_90008,NG-18430,United States,Los Angeles,California,90008,West
PB-19210_19134,PB-19210,United States,Philadelphia,Pennsylvania,19134,East
RE-19450_54703,RE-19450,United States,Eau Claire,Wisconsin,54703,Central
TB-21625_90004,TB-21625,United States,Los Angeles,California,90004,West
MG-17695_19134,MG-17695,United States,Philadelphia,Pennsylvania,19134,East
LW-17125_6360,LW-17125,United States,Norwich,Connecticut,6360,East
PF-19120_78207,PF-19120,United States,San Antonio,Texas,78207,Central
NZ-18565_85364,NZ-18565,United States,Yuma,Arizona,85364,West
JE-15610_90036,JE-15610,United States,Los Angeles,California,90036,West
JO-15145_40475,JO-15145,United States,Richmond,Kentucky,40475,South
TT-21220_10035,TT-21220,United States,New York City,New York,10035,East
MS-17365_54401,MS-17365,United States,Wausau,Wisconsin,54401,Central
MP-18175_94110,MP-18175,United States,San Francisco,California,94110,West
FH-14350_43017,FH-14350,United States,Dublin,Ohio,43017,East
SC-20050_42420,SC-20050,United States,Henderson,Kentucky,42420,South
NM-18520_43402,NM-18520,United States,Bowling Green,Ohio,43402,East
JO-15280_38109,JO-15280,United States,Memphis,Tennessee,38109,South
CC-12475_8701,CC-12475,United States,Lakewood,New Jersey,8701,East
MZ-17515_90008,MZ-17515,United States,Los Angeles,California,90008,West
MS-17830_14609,MS-17830,United States,Rochester,New York,14609,East
GK-14620_97301,GK-14620,United States,Salem,Oregon,97301,West
MC-17275_99301,MC-17275,United States,Pasco,Washington,99301,West
LH-17155_94601,LH-17155,United States,Oakland,California,94601,West
SS-20140_60302,SS-20140,United States,Oak Park,Illinois,60302,Central
GK-14620_7960,GK-14620,United States,Morristown,New Jersey,7960,East
GM-14455_78745,GM-14455,United States,Austin,Texas,78745,Central
SH-19975_10011,SH-19975,United States,New York City,New York,10011,East
SC-20725_10024,SC-20725,United States,New York City,New York,10024,East
TT-21070_98103,TT-21070,United States,Seattle,Washington,98103,West
SC-20440_17602,SC-20440,United States,Lancaster,Pennsylvania,17602,East
KL-16645_77095,KL-16645,United States,Houston,Texas,77095,Central
KN-16390_43229,KN-16390,United States,Columbus,Ohio,43229,East
SL-20155_27707,SL-20155,United States,Durham,North Carolina,27707,South
PW-19240_32503,PW-19240,United States,Pensacola,Florida,32503,South
TB-21175_42420,TB-21175,United States,Henderson,Kentucky,42420,South
AH-10210_92804,AH-10210,United States,Anaheim,California,92804,West
SC-20695_48227,SC-20695,United States,Detroit,Michigan,48227,Central
RF-19345_30062,RF-19345,United States,Marietta,Georgia,30062,South
EH-13765_98103,EH-13765,United States,Seattle,Washington,98103,West
AC-10660_44134,AC-10660,United States,Parma,Ohio,44134,East
SG-20470_97030,SG-20470,United States,Gresham,Oregon,97030,West
CA-12310_92804,CA-12310,United States,Anaheim,California,92804,West
SH-20395_10035,SH-20395,United States,New York City,New York,10035,East
MC-17605_77070,MC-17605,United States,Houston,Texas,77070,Central
JE-15610_3301,JE-15610,United States,Concord,New Hampshire,3301,East
MS-17530_45014,MS-17530,United States,Fairfield,Ohio,45014,East
BH-11710_37604,BH-11710,United States,Johnson City,Tennessee,37604,South
ME-17725_98105,ME-17725,United States,Seattle,Washington,98105,West
MB-17305_77573,MB-17305,United States,League City,Texas,77573,Central
BM-11575_20877,BM-11575,United States,Gaithersburg,Maryland,20877,East
SC-20575_60653,SC-20575,United States,Chicago,Illinois,60653,Central
MH-18115_35810,MH-18115,United States,Huntsville,Alabama,35810,South
AR-10345_1841,AR-10345,United States,Lawrence,Massachusetts,1841,East
MO-17500_60623,MO-17500,United States,Chicago,Illinois,60623,Central
AD-10180_6824,AD-10180,United States,Fairfield,Connecticut,6824,East
KD-16345_10009,KD-16345,United States,New York City,New York,10009,East
FM-14215_98103,FM-14215,United States,Seattle,Washington,98103,West
ZC-21910_80013,ZC-21910,United States,Aurora,Colorado,80013,West
KS-16300_84043,KS-16300,United States,Lehi,Utah,84043,West
DP-13390_35401,DP-13390,United States,Tuscaloosa,Alabama,35401,South
BD-11605_94109,BD-11605,United States,San Francisco,California,94109,West
IL-15100_19805,IL-15100,United States,Wilmington,Delaware,19805,East
LP-17095_47905,LP-17095,United States,Lafayette,Indiana,47905,Central
JH-15985_90278,JH-15985,United States,Redondo Beach,California,90278,West
JD-16015_98115,JD-16015,United States,Seattle,Washington,98115,West
DL-13330_10009,DL-13330,United States,New York City,New York,10009,East
NC-18415_48073,NC-18415,United States,Royal Oak,Michigan,48073,Central
AS-10225_94109,AS-10225,United States,San Francisco,California,94109,West
MS-17980_10009,MS-17980,United States,New York City,New York,10009,East
TS-21205_89031,TS-21205,United States,North Las Vegas,Nevada,89031,West
JK-15730_75007,JK-15730,United States,Carrollton,Texas,75007,Central
TC-21535_90008,TC-21535,United States,Los Angeles,California,90008,West
AB-10015_98103,AB-10015,United States,Seattle,Washington,98103,West
DP-13000_33311,DP-13000,United States,Fort Lauderdale,Florida,33311,South
CY-12745_38401,CY-12745,United States,Columbia,Tennessee,38401,South
BE-11455_2908,BE-11455,United States,Providence,Rhode Island,2908,East
KL-16555_32216,KL-16555,United States,Jacksonville,Florida,32216,South
PS-19045_92054,PS-19045,United States,Oceanside,California,92054,West
JR-16210_32216,JR-16210,United States,Jacksonville,Florida,32216,South
AH-10210_10024,AH-10210,United States,New York City,New York,10024,East
RW-19630_60610,RW-19630,United States,Chicago,Illinois,60610,Central
AH-10075_92646,AH-10075,United States,Huntington Beach,California,92646,West
IM-15070_92105,IM-15070,United States,San Diego,California,92105,West
CK-12760_37211,CK-12760,United States,Nashville,Tennessee,37211,South
AG-10390_10009,AG-10390,United States,New York City,New York,10009,East
CL-12700_80906,CL-12700,United States,Colorado Springs,Colorado,80906,West
AW-10930_94110,AW-10930,United States,San Francisco,California,94110,West
HG-14965_60653,HG-14965,United States,Chicago,Illinois,60653,Central
RB-19645_38109,RB-19645,United States,Memphis,Tennessee,38109,South
SZ-20035_10011,SZ-20035,United States,New York City,New York,10011,East
KS-16300_27604,KS-16300,United States,Raleigh,North Carolina,27604,South
SC-20050_90045,SC-20050,United States,Los Angeles,California,90045,West
AB-10060_90004,AB-10060,United States,Los Angeles,California,90004,West
EH-14125_23602,EH-14125,United States,Newport News,Virginia,23602,South
CC-12475_90032,CC-12475,United States,Los Angeles,California,90032,West
TM-21010_39212,TM-21010,United States,Jackson,Mississippi,39212,South
SC-20695_47374,SC-20695,United States,Richmond,Indiana,47374,Central
Dp-13240_10035,Dp-13240,United States,New York City,New York,10035,East
LR-17035_19134,LR-17035,United States,Philadelphia,Pennsylvania,19134,East
TS-21370_85023,TS-21370,United States,Phoenix,Arizona,85023,West
SW-20350_44105,SW-20350,United States,Cleveland,Ohio,44105,East
TH-21100_43615,TH-21100,United States,Toledo,Ohio,43615,East
SS-20410_90008,SS-20410,United States,Los Angeles,California,90008,West
MZ-17515_10011,MZ-17515,United States,New York City,New York,10011,East
JE-15475_92037,JE-15475,United States,San Diego,California,92037,West
RF-19735_73120,RF-19735,United States,Oklahoma City,Oklahoma,73120,Central
CV-12295_60653,CV-12295,United States,Chicago,Illinois,60653,Central
VG-21790_94109,VG-21790,United States,San Francisco,California,94109,West
BB-11545_8360,BB-11545,United States,Vineland,New Jersey,8360,East
HR-14770_53209,HR-14770,United States,Milwaukee,Wisconsin,53209,Central
SC-20260_98115,SC-20260,United States,Seattle,Washington,98115,West
EG-13900_60540,EG-13900,United States,Naperville,Illinois,60540,Central
TS-21370_19805,TS-21370,United States,Wilmington,Delaware,19805,East
AI-10855_90036,AI-10855,United States,Los Angeles,California,90036,West
DD-13570_60610,DD-13570,United States,Chicago,Illinois,60610,Central
AB-10060_98198,AB-10060,United States,Des Moines,Washington,98198,West
KB-16240_19140,KB-16240,United States,Philadelphia,Pennsylvania,19140,East
JC-15775_30318,JC-15775,United States,Atlanta,Georgia,30318,South
AH-10465_75217,AH-10465,United States,Dallas,Texas,75217,Central
NM-18520_92553,NM-18520,United States,Moreno Valley,California,92553,West
TP-21130_40324,TP-21130,United States,Georgetown,Kentucky,40324,South
DL-12925_55407,DL-12925,United States,Minneapolis,Minnesota,55407,Central
CA-12265_19805,CA-12265,United States,Wilmington,Delaware,19805,East
SC-20380_27217,SC-20380,United States,Burlington,North Carolina,27217,South
TT-21460_90008,TT-21460,United States,Los Angeles,California,90008,West
MA-17560_48183,MA-17560,United States,Trenton,Michigan,48183,Central
JM-16195_94109,JM-16195,United States,San Francisco,California,94109,West
MB-18085_90049,MB-18085,United States,Los Angeles,California,90049,West
SV-20365_77070,SV-20365,United States,Houston,Texas,77070,Central
CG-12040_53209,CG-12040,United States,Milwaukee,Wisconsin,53209,Central
BD-11500_94122,BD-11500,United States,San Francisco,California,94122,West
JK-15640_44105,JK-15640,United States,Cleveland,Ohio,44105,East
JM-15580_28110,JM-15580,United States,Monroe,North Carolina,28110,South
SC-20230_1852,SC-20230,United States,Lowell,Massachusetts,1852,East
ME-17320_75081,ME-17320,United States,Dallas,Texas,75081,Central
KN-16390_19120,KN-16390,United States,Philadelphia,Pennsylvania,19120,East
HM-14860_80538,HM-14860,United States,Loveland,Colorado,80538,West
JM-15580_80538,JM-15580,United States,Loveland,Colorado,80538,West
KH-16690_2895,KH-16690,United States,Woonsocket,Rhode Island,2895,East
BK-11260_60610,BK-11260,United States,Chicago,Illinois,60610,Central
PN-18775_93309,PN-18775,United States,Bakersfield,California,93309,West
AZ-10750_75217,AZ-10750,United States,Dallas,Texas,75217,Central
GM-14500_19140,GM-14500,United States,Philadelphia,Pennsylvania,19140,East
BM-11785_32725,BM-11785,United States,Deltona,Florida,32725,South
NH-18610_31907,NH-18610,United States,Columbus,Georgia,31907,South
PN-18775_37211,PN-18775,United States,Nashville,Tennessee,37211,South
EH-13765_19134,EH-13765,United States,Philadelphia,Pennsylvania,19134,East
HA-14905_60610,HA-14905,United States,Chicago,Illinois,60610,Central
AB-10150_75220,AB-10150,United States,Dallas,Texas,75220,Central
MS-17365_88220,MS-17365,United States,Carlsbad,New Mexico,88220,West
DD-13570_19134,DD-13570,United States,Philadelphia,Pennsylvania,19134,East
MT-17815_10009,MT-17815,United States,New York City,New York,10009,East
GM-14500_11572,GM-14500,United States,Oceanside,New York,11572,East
KB-16585_70506,KB-16585,United States,Lafayette,Louisiana,70506,South
DM-13015_10009,DM-13015,United States,New York City,New York,10009,East
BP-11185_92804,BP-11185,United States,Anaheim,California,92804,West
EP-13915_32725,EP-13915,United States,Deltona,Florida,32725,South
FG-14260_10009,FG-14260,United States,New York City,New York,10009,East
AB-10255_98103,AB-10255,United States,Seattle,Washington,98103,West
RD-19480_92105,RD-19480,United States,San Diego,California,92105,West
TS-21430_73120,TS-21430,United States,Oklahoma City,Oklahoma,73120,Central
JA-15970_10550,JA-15970,United States,Mount Vernon,New York,10550,East
SW-20455_94109,SW-20455,United States,San Francisco,California,94109,West
FP-14320_10009,FP-14320,United States,New York City,New York,10009,East
JL-15835_90045,JL-15835,United States,Los Angeles,California,90045,West
JL-15175_85224,JL-15175,United States,Chandler,Arizona,85224,West
JG-15160_11561,JG-15160,United States,Long Beach,New York,11561,East
SH-19975_94109,SH-19975,United States,San Francisco,California,94109,West
LS-17200_59601,LS-17200,United States,Helena,Montana,59601,West
CS-11860_10011,CS-11860,United States,New York City,New York,10011,East
KW-16570_63122,KW-16570,United States,Kirkwood,Missouri,63122,Central
GH-14410_60653,GH-14410,United States,Chicago,Illinois,60653,Central
AG-10495_85345,AG-10495,United States,Peoria,Arizona,85345,West
TS-21430_98103,TS-21430,United States,Seattle,Washington,98103,West
AJ-10945_48180,AJ-10945,United States,Taylor,Michigan,48180,Central
SJ-20215_91104,SJ-20215,United States,Pasadena,California,91104,West
SC-20020_48640,SC-20020,United States,Midland,Michigan,48640,Central
LA-16780_48205,LA-16780,United States,Detroit,Michigan,48205,Central
FC-14335_81001,FC-14335,United States,Pueblo,Colorado,81001,West
CA-12265_76706,CA-12265,United States,Waco,Texas,76706,Central
JH-15985_94109,JH-15985,United States,San Francisco,California,94109,West
AJ-10795_10024,AJ-10795,United States,New York City,New York,10024,East
BT-11395_90036,BT-11395,United States,Los Angeles,California,90036,West
DJ-13510_2895,DJ-13510,United States,Woonsocket,Rhode Island,2895,East
AG-10675_31907,AG-10675,United States,Columbus,Georgia,31907,South
JD-15790_32216,JD-15790,United States,Jacksonville,Florida,32216,South
EH-14125_19140,EH-14125,United States,Philadelphia,Pennsylvania,19140,East
ZC-21910_47201,ZC-21910,United States,Columbus,Indiana,47201,Central
XP-21865_77506,XP-21865,United States,Pasadena,Texas,77506,Central
DK-12985_94122,DK-12985,United States,San Francisco,California,94122,West
CS-12250_29203,CS-12250,United States,Columbia,South Carolina,29203,South
AI-10855_98031,AI-10855,United States,Kent,Washington,98031,West
AA-10315_78664,AA-10315,United States,Round Rock,Texas,78664,Central
RE-19450_94601,RE-19450,United States,Oakland,California,94601,West
TM-21010_13021,TM-21010,United States,Auburn,New York,13021,East
YS-21880_19711,YS-21880,United States,Newark,Delaware,19711,East
AZ-10750_10024,AZ-10750,United States,New York City,New York,10024,East
CM-12445_92374,CM-12445,United States,Redlands,California,92374,West
JB-16000_48066,JB-16000,United States,Roseville,Michigan,48066,Central
LC-16930_10011,LC-16930,United States,New York City,New York,10011,East
CA-12775_48205,CA-12775,United States,Detroit,Michigan,48205,Central
SR-20425_48234,SR-20425,United States,Detroit,Michigan,48234,Central
PP-18955_65807,PP-18955,United States,Springfield,Missouri,65807,Central
JM-15865_90036,JM-15865,United States,Los Angeles,California,90036,West
AS-10090_10011,AS-10090,United States,New York City,New York,10011,East
LS-16975_94109,LS-16975,United States,San Francisco,California,94109,West
SA-20830_93727,SA-20830,United States,Fresno,California,93727,West
LS-17200_71854,LS-17200,United States,Texarkana,Arkansas,71854,South
TM-21490_94110,TM-21490,United States,San Francisco,California,94110,West
TT-21265_46203,TT-21265,United States,Indianapolis,Indiana,46203,Central
DN-13690_21044,DN-13690,United States,Columbia,Maryland,21044,East
EB-14110_95123,EB-14110,United States,San Jose,California,95123,West
CM-11815_98115,CM-11815,United States,Seattle,Washington,98115,West
HM-14860_75007,HM-14860,United States,Carrollton,Texas,75007,Central
KM-16375_22204,KM-16375,United States,Arlington,Virginia,22204,South
BF-11020_90032,BF-11020,United States,Los Angeles,California,90032,West
JE-15745_60423,JE-15745,United States,Frankfort,Illinois,60423,Central
EJ-14155_98105,EJ-14155,United States,Seattle,Washington,98105,West
BN-11470_19143,BN-11470,United States,Philadelphia,Pennsylvania,19143,East
EC-14050_31907,EC-14050,United States,Columbus,Georgia,31907,South
TT-21220_23464,TT-21220,United States,Virginia Beach,Virginia,23464,South
NP-18685_98198,NP-18685,United States,Des Moines,Washington,98198,West
AH-10195_18018,AH-10195,United States,Bethlehem,Pennsylvania,18018,East
CC-12145_73120,CC-12145,United States,Oklahoma City,Oklahoma,73120,Central
DL-13315_91730,DL-13315,United States,Rancho Cucamonga,California,91730,West
XP-21865_90032,XP-21865,United States,Los Angeles,California,90032,West
MA-17560_19120,MA-17560,United States,Philadelphia,Pennsylvania,19120,East
SZ-20035_77036,SZ-20035,United States,Houston,Texas,77036,Central
CS-11845_98103,CS-11845,United States,Seattle,Washington,98103,West
MH-18115_10701,MH-18115,United States,Yonkers,New York,10701,East
CB-12025_94110,CB-12025,United States,San Francisco,California,94110,West
JO-15145_90008,JO-15145,United States,Los Angeles,California,90008,West
PA-19060_33142,PA-19060,United States,Miami,Florida,33142,South
SV-20785_5408,SV-20785,United States,Burlington,Vermont,5408,East
KL-16555_72701,KL-16555,United States,Fayetteville,Arkansas,72701,South
BC-11125_79762,BC-11125,United States,Odessa,Texas,79762,Central
PO-18850_23464,PO-18850,United States,Virginia Beach,Virginia,23464,South
AG-10675_53209,AG-10675,United States,Milwaukee,Wisconsin,53209,Central
SP-20860_55901,SP-20860,United States,Rochester,Minnesota,55901,Central
LH-17020_80027,LH-17020,United States,Louisville,Colorado,80027,West
AD-10180_94122,AD-10180,United States,San Francisco,California,94122,West
KT-16465_77036,KT-16465,United States,Houston,Texas,77036,Central
PJ-19015_33180,PJ-19015,United States,Miami,Florida,33180,South
MC-18100_44256,MC-18100,United States,Medina,Ohio,44256,East
BO-11350_55113,BO-11350,United States,Roseville,Minnesota,55113,Central
DP-13000_77041,DP-13000,United States,Houston,Texas,77041,Central
TM-21490_10701,TM-21490,United States,Yonkers,New York,10701,East
DV-13045_92037,DV-13045,United States,San Diego,California,92037,West
AH-10690_22153,AH-10690,United States,Springfield,Virginia,22153,South
AB-10165_62521,AB-10165,United States,Decatur,Illinois,62521,Central
JS-15940_75043,JS-15940,United States,Garland,Texas,75043,Central
BV-11245_11572,BV-11245,United States,Oceanside,New York,11572,East
NC-18415_77095,NC-18415,United States,Houston,Texas,77095,Central
SU-20665_27834,SU-20665,United States,Greenville,North Carolina,27834,South
DJ-13510_94110,DJ-13510,United States,San Francisco,California,94110,West
DL-12865_27405,DL-12865,United States,Greensboro,North Carolina,27405,South
Dp-13240_37918,Dp-13240,United States,Knoxville,Tennessee,37918,South
TM-21010_68801,TM-21010,United States,Grand Island,Nebraska,68801,Central
TZ-21580_90712,TZ-21580,United States,Lakewood,California,90712,West
SC-20260_1841,SC-20260,United States,Lawrence,Massachusetts,1841,East
LS-17230_90049,LS-17230,United States,Los Angeles,California,90049,West
MV-18190_77036,MV-18190,United States,Houston,Texas,77036,Central
BD-11620_10035,BD-11620,United States,New York City,New York,10035,East
CV-12295_10011,CV-12295,United States,New York City,New York,10011,East
KB-16315_19711,KB-16315,United States,Newark,Delaware,19711,East
ME-18010_98105,ME-18010,United States,Seattle,Washington,98105,West
AJ-10780_85254,AJ-10780,United States,Scottsdale,Arizona,85254,West
DV-13465_11572,DV-13465,United States,Oceanside,New York,11572,East
JK-15325_75220,JK-15325,United States,Dallas,Texas,75220,Central
SH-20395_14609,SH-20395,United States,Rochester,New York,14609,East
SC-20725_90045,SC-20725,United States,Los Angeles,California,90045,West
CS-12250_55125,CS-12250,United States,Woodbury,Minnesota,55125,Central
LH-16900_60068,LH-16900,United States,Park Ridge,Illinois,60068,Central
YC-21895_75217,YC-21895,United States,Dallas,Texas,75217,Central
CY-12745_71203,CY-12745,United States,Monroe,Louisiana,71203,South
AH-10030_90004,AH-10030,United States,Los Angeles,California,90004,West
AR-10540_94109,AR-10540,United States,San Francisco,California,94109,West
SS-20590_94122,SS-20590,United States,San Francisco,California,94122,West
DW-13585_28314,DW-13585,United States,Fayetteville,North Carolina,28314,South
NC-18625_75217,NC-18625,United States,Dallas,Texas,75217,Central
CD-11920_67212,CD-11920,United States,Wichita,Kansas,67212,Central
DW-13195_97477,DW-13195,United States,Springfield,Oregon,97477,West
EH-13990_77041,EH-13990,United States,Houston,Texas,77041,Central
BD-11320_98103,BD-11320,United States,Seattle,Washington,98103,West
KH-16630_44312,KH-16630,United States,Akron,Ohio,44312,East
NH-18610_48237,NH-18610,United States,Oak Park,Michigan,48237,Central
AG-10495_77041,AG-10495,United States,Houston,Texas,77041,Central
RP-19855_98103,RP-19855,United States,Seattle,Washington,98103,West
NB-18655_19134,NB-18655,United States,Philadelphia,Pennsylvania,19134,East
JM-15580_90045,JM-15580,United States,Los Angeles,California,90045,West
DM-13525_77070,DM-13525,United States,Houston,Texas,77070,Central
CC-12220_19143,CC-12220,United States,Philadelphia,Pennsylvania,19143,East
GA-14725_72756,GA-14725,United States,Rogers,Arkansas,72756,South
CV-12805_90045,CV-12805,United States,Los Angeles,California,90045,West
NC-18535_98105,NC-18535,United States,Seattle,Washington,98105,West
GR-14560_19805,GR-14560,United States,Wilmington,Delaware,19805,East
JG-15805_84604,JG-15805,United States,Provo,Utah,84604,West
EB-13750_94110,EB-13750,United States,San Francisco,California,94110,West
MC-17605_90004,MC-17605,United States,Los Angeles,California,90004,West
BM-11650_43130,BM-11650,United States,Lancaster,Ohio,43130,East
HF-14995_90004,HF-14995,United States,Los Angeles,California,90004,West
ML-18265_98103,ML-18265,United States,Seattle,Washington,98103,West
AH-10195_10024,AH-10195,United States,New York City,New York,10024,East
TZ-21580_90045,TZ-21580,United States,Los Angeles,California,90045,West
DM-13345_94109,DM-13345,United States,San Francisco,California,94109,West
TS-21505_88101,TS-21505,United States,Clovis,New Mexico,88101,West
TB-21625_67212,TB-21625,United States,Wichita,Kansas,67212,Central
LC-16870_60653,LC-16870,United States,Chicago,Illinois,60653,Central
AM-10360_68104,AM-10360,United States,Omaha,Nebraska,68104,Central
JE-15715_77041,JE-15715,United States,Houston,Texas,77041,Central
CS-11950_19134,CS-11950,United States,Philadelphia,Pennsylvania,19134,East
PF-19225_90045,PF-19225,United States,Los Angeles,California,90045,West
PJ-18835_40475,PJ-18835,United States,Richmond,Kentucky,40475,South
JF-15490_6708,JF-15490,United States,Waterbury,Connecticut,6708,East
NM-18520_90045,NM-18520,United States,Los Angeles,California,90045,West
MH-17290_90036,MH-17290,United States,Los Angeles,California,90036,West
SZ-20035_94122,SZ-20035,United States,San Francisco,California,94122,West
PR-18880_33710,PR-18880,United States,Saint Petersburg,Florida,33710,South
FC-14245_44107,FC-14245,United States,Lakewood,Ohio,44107,East
LH-16750_85224,LH-16750,United States,Chandler,Arizona,85224,West
RM-19675_90008,RM-19675,United States,Los Angeles,California,90008,West
DM-13525_32137,DM-13525,United States,Palm Coast,Florida,32137,South
EH-14185_10035,EH-14185,United States,New York City,New York,10035,East
TC-21295_33458,TC-21295,United States,Jupiter,Florida,33458,South
AI-10855_85301,AI-10855,United States,Glendale,Arizona,85301,West
JM-15535_10035,JM-15535,United States,New York City,New York,10035,East
BE-11335_77041,BE-11335,United States,Houston,Texas,77041,Central
DR-12880_10035,DR-12880,United States,New York City,New York,10035,East
TA-21385_66062,TA-21385,United States,Olathe,Kansas,66062,Central
KN-16705_89431,KN-16705,United States,Sparks,Nevada,89431,West
PJ-18835_61107,PJ-18835,United States,Rockford,Illinois,61107,Central
MC-17605_19143,MC-17605,United States,Philadelphia,Pennsylvania,19143,East
BS-11755_98026,BS-11755,United States,Edmonds,Washington,98026,West
PK-19075_94122,PK-19075,United States,San Francisco,California,94122,West
TS-21205_28806,TS-21205,United States,Asheville,North Carolina,28806,South
BD-11725_90032,BD-11725,United States,Los Angeles,California,90032,West
TS-21340_85254,TS-21340,United States,Scottsdale,Arizona,85254,West
ST-20530_77095,ST-20530,United States,Houston,Texas,77095,Central
DB-13210_94109,DB-13210,United States,San Francisco,California,94109,West
KF-16285_92105,KF-16285,United States,San Diego,California,92105,West
JM-16195_45011,JM-16195,United States,Hamilton,Ohio,45011,East
TS-21505_80134,TS-21505,United States,Parker,Colorado,80134,West
YC-21895_68025,YC-21895,United States,Fremont,Nebraska,68025,Central
Dp-13240_55369,Dp-13240,United States,Maple Grove,Minnesota,55369,Central
